api_id,api_name,api_category,endpoint,version,owner_team,status,service_name
931,Shipping Engine #66,Shipping,https://internal.api/v1/shipping/action,v1.4,FinTech-Core,Deprecated,internal
932,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v1.4,Data-Eng,Inactive,api
933,Maps Engine #23,Unknown,https://internal.api/v1/maps/action,v1.4,Identity-IAM,Active,internal
934,user profile core service,User,https://internal.platform/services/user-profile,v2.1.0,Data-Eng,Active,internal
935,snowflake ingestion service,Analytics,https://snowflake.internal/api/v1/ingest,v2-beta,FinTech-Core,Inactive,snowflake
936,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/836,v1.0.0,Data-Eng,Deprecated,snowflake
937,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,2026_RC4,Data-Eng,Active,maps
938,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/973,v3,Comms-Team,Active,apis
939,Maps Engine #59,Maps,https://internal.api/v1/maps/action,v2-beta,Comms-Team,Active,internal
940,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v2.1.0,Unknown,Active,api-m
941,Notifications Engine #90,Notifications,https://internal.api/v1/notifications/action,0.0.1-SNAPSHOT,Logistics,Inactive,internal
942,fedex ship rates service,Shipping,https://apis.fedex.com/rate/v1/rates,v1.4,Logistics,Active,apis
943,CRM Engine #85,CRM,https://internal.api/v1/crm/action,v3,Comms-Team,Active,internal
944,Shipping Engine #68,Shipping,https://internal.api/v1/shipping/action,v2.1.0,Core-Platform,Inactive,internal
945,Payment Engine #14,Payment,https://internal.api/v1/payment/action,v3,Growth-Marketing,Active,internal
946,Okta Verify API,Auth,https://okta.internal/api/v1/authn/354,0.0.1-SNAPSHOT,Logistics,Deprecated,okta
947,User Profile Core Service,User,https://internal.platform/services/user-profile/209,v1.0.0,SecOps-Compliance,Active,internal
948,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/897,v3,Unknown,Active,apis
949,hubspot contacts service,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v2-beta,Core-Platform,Active,api
950,User Engine #48,User,https://internal.api/v1/user/action/{env}/debug_mode,v3,Identity-IAM,Deprecated,internal
951,USER PROFILE CORE SERVICE,User,https://internal.platform/services/user-profile/842,v2.1.0,FinTech-Core,Deprecated,internal
952,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/477,2024-01-01,Unknown,Inactive,api
953,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,Unknown,Data-Eng,Active,test
954,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token/{env}/debug_mode,2024-01-01,SecOps-Compliance,Active,identity
955,Notifications Engine #96,Notifications,https://internal.api/v1/notifications/action,v1.0.0,Comms-Team,Active,internal
956,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/325,v1.0.0,Unknown,Active,api-m
957,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/871,Unknown,Growth-Marketing,Inactive,api
958,Notifications Engine #59,Notifications,https://internal.api/v1/notifications/action/{env}/debug_mode,v2-beta,FinTech-Core,Inactive,internal
959,CRM Engine #27,CRM,https://internal.api/v1/crm/action,v2-beta,Core-Platform,Active,internal
960,Auth Engine #26,Auth,https://internal.api/v1/auth/action,Unknown,Core-Platform,Active,internal
961,Auth Engine #96,Auth,https://internal.api/v1/auth/action,v3,Identity-IAM,Active,internal
962,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,v3,Identity-IAM,Active,identity
963,Compliance Engine #86,Compliance,https://internal.api/v1/compliance/action,v2-beta,Identity-IAM,Inactive,internal
964,User Engine #17,User,https://internal.api/v1/user/action,v2.1.0,FinTech-Core,Active,internal
965,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,v3,Core-Platform,Active,compliance
966,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates,v2.1.0,Data-Eng,Deprecated,apis
967,User Engine #46,User,https://internal.api/v1/user/action,Unknown,Comms-Team,Deprecated,internal
968,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/210,v2.1.0,Identity-IAM,Active,apis
969,Notifications Engine #61,Notifications,https://internal.api/v1/notifications/action,2024-01-01,Comms-Team,Active,internal
970,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token/696,2024-01-01,Data-Eng,Deprecated,identity
971,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/{env}/debug_mode,v2.1.0,Identity-IAM,Deprecated,compliance
972,Okta Verify API,Auth,https://okta.internal/api/v1/authn/401,v3,Comms-Team,Inactive,okta
973,Compliance Engine #21,Compliance,https://internal.api/v1/compliance/action,v3,Identity-IAM,Active,internal
974,Shipping Engine #51,Shipping,https://internal.api/v1/shipping/action,v2.1.0,SecOps-Compliance,Active,internal
975,Okta Verify API,Auth,https://okta.internal/api/v1/authn/836,v3,Core-Platform,Active,okta
976,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,v2.1.0,Unknown,Active,snowflake
977,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/928,v2.1.0,Core-Platform,Inactive,api
978,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,v1.4,Growth-Marketing,Inactive,compliance
979,Notifications Engine #96,Notifications,https://internal.api/v1/notifications/action,v1-alpha,Data-Eng,Active,internal
980,Analytics Engine #58,Unknown,https://internal.api/v1/analytics/action,2024-01-01,Data-Eng,Active,internal
981,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/615,v1.0.0,Identity-IAM,Active,apis
982,Payment Engine #34,Payment,https://internal.api/v1/payment/action,v2.1.0,Data-Eng,Inactive,internal
983,Auth Engine #57,IAM,https://internal.api/v1/auth/action,v2-beta,Growth-Marketing,Active,internal
984,Payment Engine #36,Payment,https://internal.api/v1/payment/action/{env}/debug_mode,2024-01-01,Growth-Marketing,Active,internal
985,GDPR Purge Utility Service,Unknown,https://compliance.internal/v1/purge,v1.4,Core-Platform,Active,compliance
986,User Profile Core API,User,https://internal.platform/services/user-profile/176,2024-01-01,Growth-Marketing,Deprecated,internal
987,Payment Engine #38,Payment,https://internal.api/v1/payment/action,v3,Logistics,Deprecated,internal
988,CRM Engine #33,CRM,https://internal.api/v1/crm/action,v1.4,Growth-Marketing,Active,internal
989,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,Unknown,Growth-Marketing,Active,test
990,User Profile Core Service,User,https://internal.platform/services/user-profile/502,v1-alpha,SecOps-Compliance,Active,internal
991,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/180,2024-01-01,Identity-IAM,Active,apis
992,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/279,0.0.1-SNAPSHOT,Comms-Team,Active,snowflake
993,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2-beta,FinTech-Core,Active,test
994,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,0.0.1-SNAPSHOT,SecOps-Compliance,Deprecated,compliance
995,Okta Verify Service,Auth,https://okta.internal/api/v1/authn/512,v2.1.0,SecOps-Compliance,Deprecated,okta
996,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v2-beta,Unknown,Active,api
997,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/661/{env}/debug_mode,v2.1.0,Core-Platform,Active,api
998,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/{env}/debug_mode,v1.0.0,FinTech-Core,Active,api-m
999,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/629/{env}/debug_mode,v1.0.0,SecOps-Compliance,Deprecated,maps
1000,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/570/{env}/debug_mode,v2.1.0,Logistics,Inactive,test
1001,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,2024-01-01,Growth-Marketing,Active,api
1002,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,2024-01-01,Unknown,Active,api
1003,Marketing Engine #99,Marketing,https://internal.api/v1/marketing/action/{env}/debug_mode,2024-01-01,FinTech-Core,Deprecated,internal
1004,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/710/{env}/debug_mode,v1.4,Data-Eng,Active,identity
1005,Analytics Engine #63,Analytics,https://internal.api/v1/analytics/action,v1-alpha,Growth-Marketing,Inactive,internal
1006,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges/346,2024-01-01,SecOps-Compliance,Active,api
1007,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs/325,0.0.1-SNAPSHOT,Growth-Marketing,Active,api
1008,HubSpot Contacts Service,Unknown,https://api.hubapi.com/crm/v3/objects/contacts/554,v1.0.0,Identity-IAM,Active,api
1009,GDPR PURGE UTILITY SERVICE,Compliance,https://compliance.internal/v1/purge,2024-01-01,Core-Platform,Active,compliance
1010,User Profile Core Service,User,https://internal.platform/services/user-profile/998,v1.4,Growth-Marketing,Inactive,internal
1011,CRM Engine #21,CRM,https://internal.api/v1/crm/action,v2.1.0,FinTech-Core,Active,internal
1012,Shipping Engine #51,Shipping,https://internal.api/v1/shipping/action,v1.0.0,Growth-Marketing,Deprecated,internal
1013,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders/583,v2.1.0,Growth-Marketing,Active,api-m
1014,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts,v2-beta,FinTech-Core,Active,api
1015,twilio sms gateway api,Notifications,https://api.twilio.com/2010-04-01/accounts/174,v1.4,Identity-IAM,Active,api
1016,Okta Verify API,Auth,https://okta.internal/api/v1/authn,v2.1.0,SecOps-Compliance,Deprecated,okta
1017,HubSpot Contacts API,Unknown,https://api.hubapi.com/crm/v3/objects/contacts,2024-01-01,Comms-Team,Active,api
1018,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts,2026_RC4,Logistics,Active,api
1019,Notifications Engine #95,Notifications,https://internal.api/v1/notifications/action,2024-01-01,SecOps-Compliance,Deprecated,internal
1020,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels,v2-beta,Comms-Team,Inactive,api
1021,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts,v2-beta,SecOps-Compliance,Active,api
1022,marketing engine #56,Marketing,https://internal.api/v1/marketing/action,v1.0.0,FinTech-Core,Active,internal
1023,Maps Engine #39,Unknown,https://internal.api/v1/maps/action,v2.1.0,SecOps-Compliance,Inactive,internal
1024,Notifications Engine #88,Notifications,https://internal.api/v1/notifications/action,v1.4,FinTech-Core,Active,internal
1025,Maps Engine #61,Maps,https://internal.api/v1/maps/action,Unknown,Data-Eng,Active,internal
1026,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1.0.0,Logistics,Inactive,maps
1027,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/385,Unknown,Growth-Marketing,Inactive,maps
1028,compliance engine #28,Compliance,https://internal.api/v1/compliance/action,v1.4,Logistics,Inactive,internal
1029,Maps Engine #35,Maps,https://internal.api/v1/maps/action,v2.1.0,SecOps-Compliance,Inactive,internal
1030,Okta Verify API,Auth,https://okta.internal/api/v1/authn,v1.0.0,FinTech-Core,Deprecated,okta
1031,gdpr purge utility api,Compliance,https://compliance.internal/v1/purge,v2-beta,FinTech-Core,Active,compliance
1032,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,v2-beta,FinTech-Core,Active,compliance
1033,Notifications Engine #78,Notifications,https://internal.api/v1/notifications/action,v2.1.0,SecOps-Compliance,Active,internal
1034,Payment Engine #38,Payment,https://internal.api/v1/payment/action,2024-01-01,Comms-Team,Deprecated,internal
1035,Payment Engine #65,Payment,https://internal.api/v1/payment/action,v3,Comms-Team,legacy-active,internal
1036,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/601,v3,Unknown,Inactive,apis
1037,Stripe Payments API,Payment,https://api.stripe.com/v3/charges/557,v1.0.0,Growth-Marketing,Deprecated,api
1038,Payment Engine #18,Payment,https://internal.api/v1/payment/action,2026_RC4,Comms-Team,Active,internal
1039,CRM Engine #24,CRM,https://internal.api/v1/crm/action,v1.0.0,Identity-IAM,Active,internal
1040,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token/915,v1.0.0,Comms-Team,Inactive,identity
1041,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1.4,Identity-IAM,Active,maps
1042,User Profile Core API,User,https://internal.platform/services/user-profile/686,test-version,Comms-Team,Active,internal
1043,CRM Engine #67,CRM,https://internal.api/v1/crm/action,2024-01-01,Unknown,Deprecated,internal
1044,USER ENGINE #97,User,https://internal.api/v1/user/action,v2.1.0,Identity-IAM,Active,internal
1045,Notifications Engine #27,Notifications,https://internal.api/v1/notifications/action,v1.4,Identity-IAM,Active,internal
1046,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts,v3,SecOps-Compliance,Deprecated,api
1047,Marketing Engine #95,Marketing,https://internal.api/v1/marketing/action,2024-01-01,Comms-Team,Active,internal
1048,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges,v1.4,SecOps-Compliance,Deprecated,api
1049,Shipping Engine #11,Shipping,https://internal.api/v1/shipping/action,2024-01-01,Core-Platform,Active,internal
1050,Marketing Engine #18,Marketing,https://internal.api/v1/marketing/action,v1.4,Logistics,Deprecated,internal
1051,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v3,Identity-IAM,Active,test
1052,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/612,2024-01-01,Core-Platform,Active,compliance
1053,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels,v2.1.0,FinTech-Core,Active,api
1054,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v1-alpha,Core-Platform,Active,apis
1055,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,v1.4,Core-Platform,Active,api
1056,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/217,2026_RC4,Core-Platform,Deprecated,api
1057,User Profile Core Service,User,https://internal.platform/services/user-profile,v3,FinTech-Core,Inactive,internal
1058,SALESFORCE LEADS SERVICE,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2-beta,SecOps-Compliance,Active,test
1059,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges,Unknown,FinTech-Core,Inactive,api
1060,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges,v2.1.0,SecOps-Compliance,Active,api
1061,Payment Engine #55,Unknown,https://internal.api/v1/payment/action,v3,SecOps-Compliance,Deprecated,internal
1062,SendGrid Mailer API,Unknown,https://api.sendgrid.com/v3/mail/send,v2-beta,Data-Eng,Active,api
1063,MARKETING ENGINE #56,Marketing,https://internal.api/v1/marketing/action,v2-beta,Logistics,Inactive,internal
1064,Notifications Engine #57,Notifications,https://internal.api/v1/notifications/action,Unknown,Comms-Team,Deprecated,internal
1065,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates,v2.1.0,Unknown,Active,apis
1066,Stripe Payments API,Payment,https://api.stripe.com/v3/charges,v1.4,Unknown,Inactive,api
1067,Maps Engine #79,Maps,https://internal.api/v1/maps/action,v1.4,Comms-Team,Active,internal
1068,Marketing Engine #84,Marketing,https://internal.api/v1/marketing/action,v1.0.0,SecOps-Compliance,Active,internal
1069,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/960,v1.0.0,Identity-IAM,Active,apis
1070,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders,0.0.1-SNAPSHOT,Comms-Team,Active,api-m
1071,Analytics Engine #61,Analytics,https://internal.api/v1/analytics/action,v1.0.0,SecOps-Compliance,Active,internal
1072,Snowflake Ingestion API,Analytics,https://snowflake.internal/api/v1/ingest,v2-beta,Logistics,Active,snowflake
1073,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/781,v1.4,Comms-Team,Inactive,api
1074,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/420,v3,Growth-Marketing,Active,api
1075,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v1.0.0,Unknown,Deprecated,api
1076,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/780,v1.4,SecOps-Compliance,Active,test
1077,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v1.4,Core-Platform,Deprecated,api
1078,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/401,2024-01-01,Core-Platform,Deprecated,compliance
1079,Notifications Engine #65,Comms,https://internal.api/v1/notifications/action,v2.1.0,Comms-Team,Active,internal
